"default,""student"",""balance"",""income"""
0,0,963.428148153574,60084.1264776155
0,1,764.527166698458,22578.6356703964
0,0,573.699136954666,49465.7548491151
0,0,1410.36924005266,62395.0381452745
0,0,816.741027053221,47272.3336067607
0,1,1220.52491385296,12195.3619458105
0,0,245.438753254707,54133.0383062382
0,1,1083.91128186265,8584.07757718566
0,0,485.348806539971,14676.2955127899
0,0,677.758794018199,50309.0647156314
0,0,286.660874697687,34499.5326305991
0,1,843.920206689305,20754.0241650763
0,0,831.836619855653,41247.6422019852
0,0,1024.32637691556,33832.4896292671
0,0,1277.12309805961,42472.9082664883
0,1,1221.94391099058,19127.3502338688
0,0,967.249281733551,27663.1340686837
0,1,1556.90441828681,19272.2364832438
0,1,419.729554950423,24679.7314674036
0,0,276.164884319754,53625.7140947421
0,1,1407.49727226474,14688.3889037995
0,0,1041.08802327575,39515.8430210841
0,0,182.325444181601,39703.2688512737
0,0,162.218486671005,41381.2707079487
0,0,405.273980579651,52571.1841278696
0,0,887.158361413145,51519.1264793758
1,0,1844.88383884583,35508.6754221796
0,0,792.981525937216,37549.9499998242
0,1,942.140104921355,23835.3854718109
0,0,938.785896813178,14524.3576239936
0,0,18.904202687713,35590.2325848995
0,1,599.470983151448,18575.4084167931
0,1,679.809546964661,19263.1233225777
0,0,601.26329258483,24400.0962522342
0,0,132.081039256955,51694.7395595321
0,0,743.032968860053,25186.4259047665
0,0,728.186897542766,52515.067548616
0,0,467.24756371474,33644.2578423146
0,1,1104.93334843928,17377.4981465423
0,1,310.198181760548,14672.9256971296
0,0,1575.71270470809,45957.2447176986
0,1,1370.24893741273,13358.27420233
0,0,1593.43280272516,73554.2334951972
0,0,463.002217743353,42297.457797763
0,1,786.106023872725,20954.4515707624
0,1,731.511801077057,26505.3445248465
0,1,468.273219312504,27054.8938154627
0,0,219.145709509397,37993.0436785143
0,1,846.959069993446,20659.8532659399
0,0,702.15926284292,57468.4044412075
0,1,1381.64443433899,11059.5680660885
0,0,1455.50583675848,33455.0496944581
0,0,1357.90971764829,43377.1121805759
0,0,1032.62707913177,23349.8301266316
0,0,798.85963667668,48336.1293083261
0,1,117.903081769161,14649.8580553618
0,0,234.743603957668,27499.9536219838
0,0,890.266872175803,36631.498422027
0,1,518.478839254005,18635.5097072673
0,0,1124.49595976431,31739.563746405
0,0,1468.78805535161,38521.8701999955
0,0,938.106178830587,13405.2109419603
0,0,722.029162469719,26984.2562874375
0,0,610.641708045754,42899.8481269583
0,0,407.771300691402,18555.3235405547
0,0,1057.22881723348,58133.5278357482
0,0,1262.40451593839,57158.7550202353
0,1,1082.67454484205,22417.5561475327
1,0,1969.94292393429,29415.7532920711
0,0,760.099642771661,45921.3431313597
0,0,929.396254308671,23133.6598112204
0,0,1177.2495984995,35419.6103097622
0,0,309.27068081804,42226.65131333
0,0,981.943933832087,38483.5318863506
0,0,200.162803965695,24280.1301574474
0,0,1630.48300985988,54323.4228868628
0,0,947.235416304317,28310.4937788445
0,0,537.396354192918,40828.140116245
0,1,1292.56878393393,14859.2400849317
0,0,356.827645393509,39444.8253488201
0,0,500.155117007218,34437.7068935173
0,0,1345.70698005887,40802.8865154653
0,1,1091.13975599585,19990.8353295959
0,0,1025.52762476694,22741.3913036463
0,0,403.240024857581,42993.4364142112
0,0,699.342672690461,36957.6805692933
0,0,1445.80516373713,15666.0574301554
0,1,963.899257788196,16561.255635469
0,0,542.765601644382,52625.4157104306
0,0,766.929094869356,25376.1037623839
0,0,808.429127594511,29212.9047289716
0,0,736.536729918891,46416.1829197087
0,0,1076.13982317578,31845.9515280532
0,1,731.314859465698,11510.1514733817
0,0,236.003705939958,38202.5138392406
0,0,1382.4549524961,40394.3086001964
0,1,915.571546852198,22586.3382776513
0,0,176.596945808558,48957.7563824849
0,1,639.99962630239,19900.0064038998
0,1,950.678008585236,20435.8178098611
0,0,1320.71111520739,29105.4424418385
0,1,1203.02939896646,15952.4520239732
0,0,1335.93525388814,19482.2062817827
1,1,1647.28224769539,16154.4622803728
0,1,1434.38646448511,15761.6996158335
0,0,307.476238460687,36120.9685897979
0,1,1277.89489991076,20649.9299868452
0,0,998.393069937923,46051.9228596918
0,0,561.343258988322,44403.9942871378
0,1,1577.08358059243,15230.8206004836
0,1,412.071444309261,12588.9711331098
1,1,1758.40657080375,14272.2737755857
0,1,251.468193783358,19373.8880179322
0,0,1353.13173451443,40164.0485885543
0,0,10.1944566929947,32641.9325638431
0,0,933.554734219053,33633.1486889292
0,1,1692.75253804708,23743.8419510997
0,0,663.250479154119,36276.8639525225
0,0,51.5304014162657,36851.9128724154
0,0,797.742647053305,53398.9285871911
0,0,0,50243.9311704645
0,0,1217.07276191295,62764.0976635433
0,0,0,44980.2930390375
0,0,741.844666024469,45808.5402807401
0,0,455.184490479099,43513.3506271492
0,1,1788.14082161796,26228.7104423056
0,0,1253.77341200631,28153.0140567459
0,0,918.09337371899,44112.8101652491
0,0,0,30241.9485766869
0,1,699.173401299605,17572.8310644687
0,0,171.996376988763,33505.4934304586
0,0,1326.34885429976,46587.0802885257
0,0,1275.49530305434,40026.2859538126
1,1,2247.42188932705,17926.7230141293
0,0,993.77211910269,52645.6630948018
0,0,997.379504092706,34824.848061927
0,1,652.372669135781,12139.0571198897
0,0,1124.88618865227,41989.0341969489
0,0,1608.81844748478,36721.1034831342
0,1,776.606472977211,4755.25219033558
0,0,845.020724913514,33895.2378498713
0,0,570.054698668476,42157.8077120892
0,0,186.438134380559,13325.1213335376
0,0,0,48672.9560136099
0,0,1429.48871595734,31995.4879988516
0,0,295.056674121521,39479.7516839202
0,0,896.581276619335,54840.0578653019
0,1,1562.53232379506,13754.3340702828
0,0,889.308741715182,33036.2447896186
0,1,1805.68295452897,20727.6402234923
0,0,1334.1059277835,43704.4308597779
0,0,527.940223666282,56820.8207444954
0,0,1282.07694622826,52753.0765682445
0,0,932.828729648173,48165.1802367937
0,1,1850.88824722219,21575.7633259386
0,0,455.190784198115,36488.1578499807
0,0,748.286644782209,45626.9945465569
0,0,874.478742268915,33485.5205119318
0,1,538.706536221086,16350.3601824157
0,0,841.85172718326,48615.0145715462
0,0,1814.16819486658,28322.8391895754
0,1,365.704408735642,15953.9756084283
0,0,401.180757478873,39686.6759484968
0,0,2096.13639137234,49992.5298141708
0,0,1429.87855917136,33452.5875602965
0,1,1737.34771498223,19202.7101911288
0,0,1043.39033839845,45309.9489669253
0,1,1155.45654811422,22194.4778758481
0,1,931.649113036332,19179.4467878978
0,0,146.755460850544,49925.0693858343
0,0,1406.9476517096,27667.8360308734
0,1,705.896825598943,18447.8760934385
0,0,641.803940740381,32628.6412619614
0,0,379.603563484232,42862.4888881861
0,0,706.22679193318,33920.4569663211
0,0,577.131996919527,43616.0962322882
0,0,90.99981606327,52387.591991635
0,0,549.39904175625,48424.4043821238
1,1,1102.43498209896,17391.779646823
0,1,1228.33879593452,18129.6940624009
0,1,974.014384870528,20108.1035841497
0,0,263.656061763757,50782.8322029761
0,0,847.069147369421,35581.2901156659
0,0,835.191809113554,39977.1314704097
0,0,757.907711197946,37088.8395732868
0,1,1013.66576572018,13821.0900819589
0,1,643.577000917672,28765.910525223
0,1,757.272763497851,18876.0891573188
0,0,1248.27894291764,41100.6261742015
0,0,699.285850186167,41475.9820952634
0,0,866.402631163086,18586.7271653018
0,0,697.666382564536,35402.2679567815
0,0,899.096892824399,39630.6387900137
0,0,674.204629620179,46481.9526798699
0,0,902.92395856054,33778.4032313443
0,0,1591.75580588687,46259.6599752908
0,0,484.217358639711,30178.5752399951
0,0,751.68728655516,51327.3172739106
0,0,604.194947116334,38292.7690977453
0,0,640.633469892213,46075.4150579683
0,1,782.445165134074,23447.2133813526
0,0,1026.95519673516,40307.0110217945
0,1,862.902253834498,16157.8665298407
0,1,780.512125824943,14813.3415822723
0,0,878.009385167249,15262.9351149015
0,0,481.862028269873,32928.2390042737
0,1,1579.99003223015,13274.7315023903
0,0,1.67402590271342,23001.6670760201
0,0,514.849025301181,37656.8478724252
0,0,2087.67874085049,44997.3643500816
0,1,973.514710211862,20770.4840331544
0,0,528.872496895311,45235.4971935422
0,0,1131.41243362462,37663.2268693235
0,0,955.343370548383,40368.5978855312
0,0,759.032260453678,45774.3835405276
0,0,1023.85241371526,31492.9983652979
0,0,1096.07775578352,30374.8347206174
0,0,829.32969070991,48734.1661690429
0,0,792.356871704534,39911.4272279602
0,0,882.264534452783,18379.5148607438
0,1,733.847089936321,16400.1283445279
0,0,553.519436208433,45385.3113268622
0,1,822.959594920215,8918.70253904663
0,0,493.95999044986,34621.7576420746
0,0,88.2540567051822,43927.315885611
0,0,0,45077.5745780792
0,0,611.825734885616,21716.5343596837
0,1,1096.69213583028,20856.5876398187
0,0,191.611070550308,35119.5813835898
0,0,447.958161182748,54044.8231061654
0,0,1149.68918788583,39974.5630184873
0,1,463.300004723583,16416.6127293146
0,0,1347.63559514332,58953.0926684651
0,1,0,16979.8930728145
0,0,643.010847393226,27735.1582360746
0,1,365.222955835046,15375.1517219432
0,0,289.681569442895,45991.0443210763
0,0,578.290656572117,48044.3844904488
0,0,1186.93272905935,51742.5764367357
0,0,426.007283754863,50874.5651795002
0,0,1115.73877693947,48125.6467552087
0,1,932.695814190911,18743.3137407493
0,1,1048.48759625782,22935.5954509348
0,0,768.372947015316,44405.3087453
0,0,785.494708435686,50683.1541835067
0,1,865.205866068633,22081.5816392531
1,0,1801.80118346806,24152.264834226
0,0,950.341274781584,64396.1653447148
0,0,787.042934912837,46266.9414512335
0,0,982.839988770985,32419.665047656
0,0,1175.38957718705,35339.556671872
0,1,887.284872180981,13132.901347241
0,0,801.994436947096,46439.0035534273
0,0,1096.24673322037,42685.1072902999
0,0,628.855331566381,40490.4260532201
0,1,567.722580913533,14892.3244451469
0,1,843.008786630283,22037.4704117827
0,1,1217.30987516687,10520.0430746812
0,0,0,10593.9212460847
0,0,1186.77795118128,38581.9278558539
0,0,439.043893107684,40148.108054317
0,1,778.999353313474,10489.5735268384
0,1,742.549323468977,24505.0193460592
0,1,763.337623826175,15849.8639600086
0,0,408.116029993621,39388.3175611827
0,0,1071.25835436445,36869.0525759518
0,0,1373.57560129775,22182.4165874166
0,0,52.9180891783735,30506.358853652
0,1,1140.45436292959,18991.886035461
0,0,1162.29922732475,47513.124771207
0,1,1528.49437007321,22664.3493517211
0,0,991.961167212548,49910.0968835837
0,0,592.432321380633,32283.2641204669
0,0,848.327608233813,30472.7179252633
0,0,309.517982126985,35293.1935706219
0,1,425.844645376775,15324.758004218
0,1,1268.48611351102,19862.0444216306
0,1,898.631950753244,15293.8740494594
0,0,274.956946474187,24102.3915140994
0,0,399.443127979133,45360.9322533118
0,1,850.386406238716,6389.07056944882
0,0,92.9000889701402,43955.8813664077
0,0,854.023334564867,32107.3083419182
0,0,0,29721.3418700634
0,0,1094.81283301666,32936.0586617393
0,0,680.164459380056,25391.6330751958
0,0,1231.35189432337,29867.8764736882
0,0,0,38228.2601678094
0,0,830.046094160683,51847.1229335732
0,0,1267.00144444768,32752.1937409219
0,0,1623.69027195188,36747.9039783266
0,0,302.719017710888,45260.3977308049
0,0,439.961958832399,28215.4788428897
0,1,1016.82547814025,18703.5552303283
0,0,1421.20476385362,47423.7917724389
0,0,479.677151780228,40995.0362099409
0,1,925.896916667239,12384.2042299631
0,1,1192.70215939554,21597.7516651387
0,0,1649.91703023619,36091.3847479288
0,0,808.999102581178,26379.8866963464
0,0,752.056294701375,49741.4315184812
0,0,727.190776306582,27282.1983550083
0,0,845.607309992116,31633.0872543091
0,0,445.661897901178,46816.105113725
0,0,1459.04496635786,49753.8049162963
0,1,988.641609584159,22085.4508197692
0,0,796.991208463392,25159.554855822
0,0,903.459131606741,33640.0996762864
0,0,1163.08390408128,45488.7505586529
0,0,1217.21052749133,33865.050577167
0,1,740.228677226658,23469.3875040857
0,0,1259.45052417311,28881.7252478321
0,0,501.391685956458,42856.1899982353
0,0,808.611888576478,48650.4338778726
0,0,413.888271616934,53142.0239048614
0,1,666.498230169417,11951.8987902488
0,1,412.160788336474,17679.5217697791
0,1,372.652495532665,22308.0412831276
0,0,1235.0766543147,48687.5571560364
0,0,853.246221589931,41581.195336223
0,0,1911.66851672829,52802.0888231585
0,0,357.969460728933,57012.5508813006
0,1,698.157981667433,19582.8161575693
0,0,918.461091220465,32468.4507371825
1,0,1741.91491543247,35067.4251226861
0,0,577.49347668941,39015.4168357708
0,1,1415.68199444299,21856.3209297024
0,1,1524.48683341545,15845.8712481288
0,1,1171.44140128616,19213.385726928
0,1,396.801484079162,26061.7642503507
0,0,1236.15812440683,19682.7109013115
0,0,1053.40549467371,52921.8537919159
0,0,1207.04062486695,42171.9889675781
0,0,528.961945199657,27065.7052750894
0,0,662.703254958649,48652.1699429375
0,0,517.228507618777,40248.5860722947
0,0,938.846004261055,40914.2282285304
1,0,1823.63655922363,44260.1563740071
0,0,638.721987169513,48085.707914938
0,0,929.022614418526,23889.6800602367
0,1,282.248706317179,19809.0986748885
0,1,1429.60932761342,14827.8945358154
0,1,672.358163240043,24495.0376192773
0,0,752.466763910773,39896.1093744995
0,0,471.346126989889,30337.1411809513
0,0,270.585758872418,44958.6312672761
1,0,2075.32789240119,43817.4994165192
0,0,96.8038990504192,31371.7260760776
0,1,568.294950972513,13286.3504957018
0,1,990.880561930152,21164.6639904912
0,0,284.560972136525,45542.1738019605
0,0,983.837340767148,28980.1020215873
0,0,924.437340522378,40987.4861505338
0,0,857.15319686911,31252.6513536423
0,0,195.022335186118,44222.9787399682
0,0,1046.00899599925,45573.3837714878
0,1,933.350405092987,15557.6325634422
0,0,0,43646.9117171667
0,0,691.892090491284,32512.195389798
0,1,1097.96962125845,16275.6836356714
0,0,0,45374.9971794388
0,1,402.909163047921,22752.3269494562
0,0,1230.9031608653,44303.1979964794
0,0,959.482038937641,31357.4463317624
0,0,630.229125536699,46713.6304386072
0,1,1353.49302986961,16727.6637244271
0,1,603.575190027631,15477.3538789755
0,0,830.250090634854,35377.8570634333
0,0,858.179964537275,30892.7357962171
0,0,380.173508308381,37395.718934378
0,1,1005.81173310083,12112.6574158034
0,0,1027.82530711925,33089.4672946505
0,0,456.003327034018,29898.0050635925
0,0,1043.09783017499,30516.2627004716
0,0,586.968885382876,50317.6528901077
0,0,271.942208218099,27790.0692786973
0,0,419.729051721571,37444.5360607249
0,1,597.112380190364,12660.8145668556
0,0,342.957369597552,43688.5348603431
0,0,728.278954840128,30028.180114333
0,1,513.836763185943,9879.11522086725
0,0,795.958609109475,22570.4833957793
0,0,1.97669165657703,51672.3606746991
0,0,1355.64121959561,36671.6598743079
0,1,319.26267613224,24881.3856596421
0,0,1719.16924073123,57866.0587647857
0,1,1191.08557367385,20895.408187878
0,0,984.43916305411,25294.8679947978
0,0,947.795904132801,45284.2059483097
0,0,949.038713528626,47760.4001660739
0,1,219.728619473391,18401.9824159211
0,0,1465.74393129421,25521.269892488
0,1,645.338826892833,20122.2022949879
0,1,856.564480509726,23199.9770243004
0,1,912.832537265206,19467.9793084482
0,1,774.347691273785,15147.4050875774
0,1,1376.34002229257,17101.4277855388
0,0,699.68038610832,50267.8498703097
0,1,903.458650208612,17254.9607045282
0,1,1150.54718578729,23705.9534246888
0,0,751.338737032109,42736.4281010473
0,0,556.077320959279,25371.2137682282
0,0,751.392240487586,29875.0468943881
0,0,425.986919625979,39772.7524115106
0,0,297.680814254857,26586.5338259687
0,0,507.246293687735,46106.2333111186
0,0,865.697003766891,33541.0463795618
0,1,1265.52737698449,14672.2561827333
0,0,564.411306490337,39643.536293479
0,0,621.041219289815,50804.6753093259
0,0,1205.5906901595,25920.860620437
0,0,1943.9323001153,24193.6089530073
0,0,415.288751920261,35790.1308927711
0,1,1169.42044435962,19879.2481698692
0,0,685.636883981982,49260.6253734599
0,0,781.919019378319,54925.5077888557
0,0,651.37432949101,44648.6964111729
0,0,490.251032848557,49222.4913819642
0,0,976.289542388024,35909.438285819
0,0,1476.8381231555,41154.8817495442
0,0,752.948233887715,62329.1213278647
0,0,511.605906978194,29914.1762585761
0,1,1384.37213177951,21059.6048699065
0,1,1031.6704462058,22440.6219784314
0,1,1491.50749266748,23636.1648057493
0,0,672.236354138002,46336.0582746324
0,1,644.413563981559,23319.6491325713
0,0,539.593429120106,9950.22944716287
0,1,0,17648.3555520933
0,0,919.812637213681,44316.3583269836
0,0,1249.87279356488,50418.0445177431
0,0,539.805316131412,35924.6100061739
0,0,1162.11326015823,49255.1443250688
0,0,944.450297862103,47463.3335845437
0,0,0,29675.0403940132
0,1,1440.52879490447,20882.0173151698
0,1,1558.47191874284,17470.4766997472
0,0,854.140622660478,52239.8002409183
0,0,468.549457486006,53273.9190207264
0,0,902.497409853233,56947.863738876
0,0,897.285608502453,66547.9153478775
0,1,422.189410133187,14366.5690535026
0,0,194.575966814186,44543.7810045915
0,1,487.51140380731,17713.5886677689
0,0,1558.8604674365,42112.3133015424
0,0,630.028950845409,43547.5421743949
0,0,1056.65462971505,30711.8612088361
0,0,1712.47003698299,40395.3463717659
0,0,25.6029427284892,35464.2479757401
0,0,1384.85057128336,40131.4938945229
0,0,961.365708967295,42619.0777329367
0,0,229.214973977971,68145.1337293181
0,0,778.791564992489,53219.5273540955
0,0,653.436222212024,41440.9285587421
1,0,961.488850067884,27717.6149963238
0,0,1084.4575635668,33080.9653776216
0,1,869.667755818248,20285.2517778161
0,0,818.334937015477,27390.8369123046
0,0,416.861181771703,39672.5172956473
0,0,250.835244898776,58139.0215907988
0,0,0,48411.0768955359
0,1,481.588375402497,19623.4605356064
0,1,1506.91151259556,23375.6459315861
0,0,1100.00893133463,34358.0746761477
0,0,220.666752812166,64467.7333980933
0,1,789.283587775891,20370.1737142088
0,0,41.3591758437337,47351.8335386886
0,0,382.962697242854,43645.9477878306
0,0,567.91705140977,28875.5218052449
0,0,244.509086414582,33751.2450670081
0,1,815.341565034172,26064.3656179441
0,0,529.072681274052,43914.6714302252
0,0,736.418557671665,48660.1510831738
0,1,0,17744.9299653708
0,1,1260.34116519144,11696.677762784
0,1,708.213553028619,12092.3144674758
0,1,99.9976112314506,4376.81033732814
0,0,1143.30818005697,48630.0338419905
0,1,892.383860904144,17841.5226997873
0,0,1250.0472445382,50883.7144156979
0,0,415.655366739528,43389.6607477004
0,1,1058.86738423105,16059.8327513806
0,0,857.699664613559,43162.6736510032
0,0,1429.76720500634,37255.911102443
0,1,322.266857038367,19231.9390865947
0,0,572.186729626896,35926.3762376315
0,0,1438.75847303818,24061.6475966988
0,1,1742.88693796721,20344.428006051
0,0,325.267593810214,39431.5354092195
0,0,1091.41855088011,43091.1568580348
0,0,1252.40952932279,53237.103541455
0,0,607.431269534736,34541.3020043844
1,0,1258.76479390195,26331.3723972254
0,0,1026.70270669984,33915.0488366579
0,1,590.566232554882,9143.39643269774
0,1,1218.1703464705,18918.3771488751
0,0,260.618801935897,42125.1486747
0,1,1498.07059121614,13274.6305622079
0,0,909.946875783543,53430.8954262706
0,1,1167.11058272521,18676.569773133
0,0,923.685583086262,38403.0106218174
0,1,1275.1970778934,15793.9091712164
0,0,709.257519701069,23249.9369139183
0,0,682.988012158536,41679.7597909339
0,0,1355.961899173,25208.0488594895
0,1,1815.88929401806,15490.0282669227
0,0,698.291724729687,43876.1618752754
0,0,189.129858226454,28827.2130879046
0,0,1418.70284028208,35619.966731296
0,0,670.422582334202,53666.1923387936
0,0,206.016345165762,38550.3766690572
0,0,1616.96212541135,47504.664497325
0,0,995.529599688077,24126.6103607743
0,0,591.036836257336,30834.7117877026
0,0,1294.90323367953,52338.2214607824
0,1,1259.37281261196,22361.0547379156
0,1,1313.35267047883,17437.6158261673
0,0,0,24461.8544604009
0,1,769.479121723841,27515.5709281393
0,1,571.577121800137,15325.0791014608
0,0,756.087910765568,49163.2233042613
0,0,183.428692215826,39020.2288570725
0,0,1054.80558912853,52290.3406700021
0,0,1386.20772607892,44536.4873031943
0,0,596.187984922023,45929.4491787607
0,1,1029.91697478065,16691.8032876491
0,0,417.538455374446,31730.866601925
0,0,1218.42139073093,40449.3117121187
0,0,210.78078813108,46326.7611216619
1,0,1178.15885831725,44437.2021385296
0,0,997.625113692672,30670.9471528594
0,0,637.902180966316,48425.7226516901
0,0,0,54245.1197952075
0,0,350.051851978195,48411.9866835366
0,0,1517.91895836893,49400.1708378773
0,0,190.641105320772,31463.4199838288
0,0,971.583673643437,41278.4190266194
0,1,925.39067815206,16427.5710095756
0,0,1637.83992155682,34107.080564485
0,0,224.592472478657,27246.0452995502
0,0,255.117030975662,55980.074042527
0,0,1201.0165477298,41585.8320478656
0,0,1075.5701114884,51370.2097044905
0,0,438.420240631268,29899.8221569397
0,1,1246.4371783918,15756.7182461179
0,1,1655.11286003131,17269.7989092957
0,0,1063.81680159536,38457.2492873684
0,0,1626.56379859686,43592.8405019296
0,0,409.404019995777,48746.4343503696
0,0,1018.67301772637,38421.8109111405
0,1,1090.89188238703,20421.9577177004
0,0,324.885413967638,36555.3997483081
0,1,1085.15296585933,20054.8984973707
0,1,869.772061046401,18724.4036763584
0,1,608.840648304347,24523.8540972795
0,1,1042.97256454135,9595.58757061018
0,1,1276.66776193299,19073.1085231485
0,0,928.094090319006,55894.6620242872
0,0,1592.76390391801,35084.0931718366
0,0,0,39653.9232059936
0,0,340.999798019847,48058.3831830102
0,0,81.5318651256417,40847.8113111642
1,1,2145.60767410022,23516.1913448152
0,0,654.416009758667,47244.7041815369
0,1,1155.78057709463,15146.8964638526
0,0,1745.31352843476,49090.1285571159
0,0,534.784891919657,46138.4317949854
0,0,584.837411673331,39553.1714989784
0,0,1365.55685085965,38511.3198025482
0,1,946.36714979165,12532.6575241334
0,0,263.190295009475,34112.4719691253
0,1,1090.92505943976,18935.8182197473
0,0,835.189928006226,44678.8317508059
0,0,1265.53598576055,35133.2172929742
0,0,357.50662154887,66404.6831116793
0,1,564.005440905646,16502.3373713175
0,0,817.927709730839,59431.8391841725
0,0,1366.27862101812,41192.462650331
0,0,836.343137128427,34559.1584045926
0,0,0,27367.7826593374
0,1,780.227918143533,25228.7107258463
0,0,995.877319235738,52860.5849428525
0,0,0,22827.184490446
0,0,554.344586281001,31028.9241956699
0,0,1204.57884130054,39583.1205263355
0,0,1053.3758785391,39612.6719417459
0,0,821.498846966475,39318.4893922058
0,1,470.912347174972,24074.3646500836
0,1,1534.85373461482,21678.3509653313
0,0,1177.97686676911,50811.7594557063
0,1,1151.89951661119,15097.5123322887
0,1,906.43906910328,24662.2907204924
0,1,1513.54243669697,13246.3752793563
0,0,740.885186560821,34196.067455362
0,0,1176.4145117071,57318.7019687111
0,0,208.295079052557,37295.8019809341
0,1,375.30630481794,19342.158087761
0,1,953.130545313744,18057.7864868779
0,0,280.955900327091,37690.0334766458
0,0,399.129471557993,38004.1049833837
0,0,1229.85812166833,58399.4966673188
0,0,1740.86410659557,46458.6061241292
0,1,795.139553543434,24606.1542900494
0,0,584.816776146095,47449.6242381957
0,0,1140.74820920772,39017.0776173997
0,0,1202.31672214754,49914.5220391356
0,1,476.720465848488,10516.8697175559
0,0,1059.87227059407,38698.6727333414
0,0,1367.10860567106,36427.4297417666
0,1,1604.77765926804,23999.760339155
0,1,1055.68253715521,25109.5084708156
0,0,367.611687180574,44046.0175141989
0,1,0,18032.0737811624
0,0,543.805741425591,31512.6105904963
0,0,192.627462934508,38042.0183883803
0,0,1184.83995305363,34527.6867960494
0,1,1510.77723291864,19491.6940654638
0,0,801.639909419777,37441.7921162931
0,0,631.030835762073,44525.8899911047
0,0,279.116875728491,30144.4325045929
0,0,674.03256185589,54832.6657286731
0,1,957.630204213306,15018.9136483864
0,0,274.424220630795,31292.6274526086
0,0,1044.44989668679,43374.0041002429
0,0,319.807606999716,45202.6354001605
0,1,429.222462997544,19442.0290889131
0,0,835.585023630256,41032.3713069298
0,0,2.78892034879289,54838.8055107672
0,1,867.441644756525,16396.6823596118
0,1,271.730925652373,14215.0928835875
0,0,404.194652122229,41668.419578518
0,0,1572.81110764373,18218.4743623389
0,0,730.633559272148,42300.1468678425
0,0,0,56610.2364993919
0,0,1046.16855901415,46078.9823084735
0,0,514.871773828457,50339.1917982163
0,1,1181.58600890881,22142.0521488123
0,0,0,45235.2908693099
0,0,272.219927772865,47757.8244082396
0,0,1175.12552612742,33284.2060671339
0,0,812.889626440805,48563.7997585162
0,0,571.041501274187,40389.4463334741
0,1,1041.14735129673,12488.7319281208
0,0,334.019494911054,40916.0332464492
0,0,1402.60119405591,37273.593072847
0,0,1569.8703239927,55938.7662199414
0,1,1035.9661070392,30531.6131073667
0,0,1376.11324068477,63073.4451350521
0,1,668.642228957829,20240.9549635787
0,0,0,36249.1749894424
0,0,1112.65568371353,35159.2154610084
0,0,718.579877417863,12571.6893560988
0,0,641.550367704605,45574.4995780144
1,1,2125.79220209824,19539.1486085893
0,1,814.35410278798,17973.5091609266
0,0,904.033628607277,18898.3113286727
0,0,795.49732640836,25336.3268493182
0,1,1753.59814404144,21130.9185850811
0,0,284.395697403294,60840.8098445297
0,1,1300.88969344098,14156.6456712982
0,0,1237.84339138252,31880.1755862105
0,0,563.466595350795,31151.1870860483
0,1,6.72786973540246,21695.7027559026
0,0,661.528186240096,58519.8597929747
0,0,630.714844593192,53546.5706034489
0,0,721.141686063012,40458.9542078904
0,1,360.009160165101,18487.4332542325
0,0,751.030985242178,45581.7188592217
0,0,572.4682971281,52797.4293765822
0,1,242.462988762061,23413.3595887971
0,0,199.454789588577,57455.2101645723
0,0,477.566817124151,16978.2711270042
0,1,1184.72503438385,19797.7701544466
0,1,604.758740181076,19369.3492279276
0,0,384.331069368267,34232.0692319686
0,0,1399.57356126492,23577.7645096764
0,0,328.778147645303,48626.356737746
0,0,271.059866110878,30465.3075728577
0,1,145.002121469021,19927.0920983813
0,1,344.154111624342,20439.6881075385
0,0,985.75273950769,22829.5879790936
0,1,1002.41924969378,17797.3437053801
0,1,1004.84432345119,20249.2074251626
0,0,483.415851611021,53873.5126536571
0,0,1034.60116239922,41252.7283291139
0,1,854.626200243518,16322.7225871478
0,0,796.836729677501,29397.884089772
0,0,535.696856517735,55828.0817743105
0,1,1070.63926115023,14833.0291829764
0,0,0,30524.7560124986
0,0,1333.90120569319,23261.8465412135
1,0,1114.83218093412,39776.9989569363
0,1,793.248091585398,24314.682390475
0,0,433.93529004808,26888.0873419002
0,1,1004.27364640269,17069.5235700115
0,1,1112.70118907868,20901.2137448942
0,0,298.775139374477,33255.838852479
0,0,796.846346195829,20078.7892262371
0,1,969.397162515276,17686.5619959655
0,0,1075.11834569501,47566.7840330557
0,1,0,16451.9423947393
0,1,44.6555662288123,26346.8119312976
0,1,1000.74058586802,14689.4946797589
0,0,1311.99931279821,26377.9739545637
1,1,2086.53616450154,17893.7213718312
0,0,697.046859382139,38743.0931764454
0,0,1240.6642503436,30938.537452736
0,1,726.764145685598,16079.6367519751
0,0,633.50418717187,40571.7665185333
0,1,386.156432013818,22527.647218635
0,0,0,34701.1959628584
0,0,808.593585430211,41222.3516738451
0,0,1384.39245361744,35499.526931748
0,0,713.067543966655,44413.7513911328
0,0,590.676532830074,26673.8475991813
0,0,294.84465334931,41591.7799629843
0,0,208.007706163141,42399.5295644159
0,0,220.449327881615,33213.3249240332
0,0,773.172691038837,49308.1648913188
0,0,1248.47705838491,37204.0735235058
0,0,634.186610299309,32255.989236893
0,0,678.186893655929,55542.9696290547
0,0,1252.62149720678,27295.5179274614
0,1,1297.2650427955,16864.4348878162
0,0,0,38870.4967984093
0,0,1190.76129184854,27257.1225311302
0,0,196.515561979567,44226.6317697564
0,0,619.559206544415,33476.6678580755
0,0,438.625084914629,41454.7212837096
0,0,676.09886006944,38571.4137503099
0,0,589.914146029848,49945.3890058123
0,0,1068.14635014194,27859.8644498139
